Asset Name,Serial Number,Status,Account Name,Product Code,Product Family,Product Family Short Name,Active Service,Territory,Service Contract Status Simple,Contract_Status_Clean,Service Start Date,Service End Date,has_active_contract,lat,lon,matched
MFS2124 - Lucina Patient Simulator,MFS2124,Installed,Southwestern College (CA),FLEX-MFS,Lucina,Lucina,1,Southern California,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,32.7174202,-117.162772,True
MFS2125 - Lucina Patient Simulator,MFS2125,Installed,Imperial Valley College,FLEX-MFS,Lucina,Lucina,1,Southern California,Active Service Contract,Active Service Contract,2025-08-13,2026-08-12,True,33.0305487,-115.3595666,True
APP0321 - Apollo Pre-Hospital Patient Simulator,APP0321,Installed,"Community Hospital-Munster, IN",FLEX-APH,Apollo Pre-Hospital,Apollo,1,Illinois,Active Service Contract,Active Service Contract,2025-08-01,2026-07-31,True,41.5644798,-87.5125412,True
JUNO0178 - Juno Complete,JUNO0178,,Mid-State Technical College,JUN-300,Juno,Juno,1,Northern Plains,Active Service Contract,Active Service Contract,2025-06-27,2026-06-26,True,44.3917589,-89.8228767,True
APN087DS - Apollo Nursing Patient Simulator,APN087DS,Installed,Franklin County High School,FLEX-APN,Apollo Nursing,Apollo,1,Great Lakes,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,,,False
APN114 - Apollo Nursing Patient Simulator,APN114,Installed,Mid-State Technical College,FLEX-APN,Apollo Nursing,Apollo,1,Northern Plains,Active Service Contract,Active Service Contract,2025-06-27,2026-06-26,True,44.3917589,-89.8228767,True
APN123 - Apollo Nursing Patient Simulator,APN123,Installed,Mid-State Technical College,FLEX-APN,Apollo Nursing,Apollo,1,Northern Plains,Active Service Contract,Active Service Contract,2025-06-27,2026-06-26,True,44.3917589,-89.8228767,True
APP312 - Apollo Pre-Hospital Patient Simulator,APP312,Installed,Colby Community College - Kansas,FLEX-APH,Apollo Pre-Hospital,Apollo,1,West Plains,Active Service Contract,Active Service Contract,2025-11-01,2026-10-31,True,,,False
JUNO0162 - Juno Complete,JUNO0162,,Tallahassee State College (fka Tallahassee Community College),JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-22,2028-07-21,True,,,False
JUNO0163 - Juno Complete,JUNO0163,,Tallahassee State College (fka Tallahassee Community College),JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-22,2028-07-21,True,,,False
JUNO0161 - Juno Complete,JUNO0161,,Tallahassee State College (fka Tallahassee Community College),JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-22,2028-07-21,True,,,False
JUNO0164 - Juno Complete,JUNO0164,,Tallahassee State College (fka Tallahassee Community College),JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-07-22,2028-07-21,True,,,False
MFS2101 - Lucina Patient Simulator,MFS2101,Installed,Lake Sumter State College - South Lake Campus,FLEX-MFS,Lucina,Lucina,1,North Florida,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,,,False
JUNO0153 - Juno Complete,JUNO0153,,Wilson College - PA,JUN-300,Juno,Juno,1,Upstate NY/Western PA,Active Service Contract,Active Service Contract,2023-01-30,2028-01-29,True,,,False
APN0103 - Apollo Nursing Patient Simulator,APN0103,Installed,Cégep de Jonquière,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2025-12-15,2026-12-14,True,,,False
JUNO0148 - Juno Complete,JUNO0148,,Northwest Florida State College,JUN-300,Juno,Juno,1,North Florida,Active Service Contract,Active Service Contract,2025-05-01,2026-04-30,True,30.5168639,-86.482172,True
APN102 - Apollo Nursing Patient Simulator,APN102,Installed,Cégep de Thetford,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2025-11-25,2026-11-24,True,,,False
JUNO0124 - Juno Complete,JUNO0124,,Wilson College - PA,JUN-300,Juno,Juno,1,Upstate NY/Western PA,Active Service Contract,Active Service Contract,2025-01-30,2028-01-29,True,,,False
JUNO0126 - Juno Complete,JUNO0126,,Wilson College - PA,JUN-300,Juno,Juno,1,Upstate NY/Western PA,Active Service Contract,Active Service Contract,2023-01-30,2028-01-29,True,,,False
APN104 - Apollo Nursing Patient Simulator,APN104,Installed,Northern New Mexico College,FLEX-APN,Apollo Nursing,Apollo,1,Southwest,Active Service Contract,Active Service Contract,2025-02-18,2027-02-17,True,,,False
JUNO0104 - Juno Complete,JUNO0104,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
MFS2091 - Lucina Patient Simulator,MFS2091,Installed,St. Lawrence College - Cornwall Campus,FLEX-MFS,Lucina,Lucina,1,Canada,Active Service Contract,Active Service Contract,2026-01-14,2027-01-13,True,,,False
APP286 - Apollo Pre-Hospital Patient Simulator,APP286,Installed,Licking Memorial Hospital,FLEX-APH,Apollo Pre-Hospital,Apollo,1,Great Lakes,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,,,False
JUNO0090 - Juno Complete,JUNO0090,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0092 - Juno Complete,JUNO0092,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0093 - Juno Complete,JUNO0093,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0094 - Juno Complete,JUNO0094,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0091 - Juno Complete,JUNO0091,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0068 - Juno Complete,JUNO0068,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0070 - Juno Complete,JUNO0070,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0073 - Juno Complete,JUNO0073,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0056 - Juno Complete,JUNO0056,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
APN100 - Apollo Nursing Patient Simulator,APN100,Installed,Lone Star College - Montgomery,FLEX-APN,Apollo Nursing,Apollo,1,South Texas,Active Service Contract,Active Service Contract,2025-06-03,2026-06-02,True,,,False
MFS2089 - Lucina Patient Simulator,MFS2089,Installed,"Emplify Health (fka Gundersen Lutheran Administrative Services, Inc)",FLEX-MFS,Lucina,Lucina,1,Northern Plains,Active Service Contract,Active Service Contract,2025-09-02,2026-09-01,True,,,False
JUNO0079 - Juno Complete,JUNO0079,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0082 - Juno Complete,JUNO0082,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0083 - Juno Complete,JUNO0083,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0085 - Juno Complete,JUNO0085,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0086 - Juno Complete,JUNO0086,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0080 - Juno Complete,JUNO0080,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0081 - Juno Complete,JUNO0081,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
JUNO0084 - Juno Complete,JUNO0084,,Collin County Community College District,JUN-300,Juno,Juno,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
MFS2088 - Lucina Patient Simulator,MFS2088,Installed,Viterbo University,FLEX-MFS,Lucina,Lucina,1,Northern Plains,Active Service Contract,Active Service Contract,2025-12-17,2026-12-16,True,43.8122836,-91.2514355,True
MFS2082 - Lucina Patient Simulator,MFS2082,Installed,College of Marin,FLEX-MFS,Lucina,Lucina,1,Northern California,Active Service Contract,Active Service Contract,2025-05-01,2027-04-30,True,37.9458253,-122.5598368,True
APN0097 - Apollo Nursing Patient Simulator,APN0097,Installed,College of Marin,FLEX-APN,Apollo Nursing,Apollo,1,Northern California,Active Service Contract,Active Service Contract,2025-05-01,2027-04-30,True,37.9458253,-122.5598368,True
PHPS917 - PediaSIM HPS Patient Simulator,PHPS917,Installed,Wake Forest University,FLEX-PHPS,PediaSIM HPS,PediaSIM,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2025-01-29,2026-01-28,True,36.0998131,-80.2440518,True
APN098 - Apollo Nursing Patient Simulator,APN098,Installed,Collin County Community College District,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
APN099 - Apollo Nursing Patient Simulator,APN099,Installed,Collin County Community College District,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-09-01,2026-08-31,True,33.19764959999999,-96.6154471,True
MFS2085 - Lucina Patient Simulator,MFS2085,Installed,Gwinnett Technical College,FLEX-MFS,Lucina,Lucina,1,North Florida,Active Service Contract,Active Service Contract,2025-06-01,2026-05-31,True,33.9566391,-83.9890066,True
APN070 - Apollo Nursing Patient Simulator,APN070,Installed,CEGEP de Beauce-Appalaches,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2023-10-01,2026-09-30,True,,,False
APN090 - Apollo Nursing Patient Simulator,APN090,Installed,Warrensburg Area Career Center,FLEX-APN,Apollo Nursing,Apollo,1,West Plains,Active Service Contract,Active Service Contract,2025-09-26,2026-09-25,True,38.7624373,-93.7409596,True
APN077 - Apollo Nursing Patient Simulator,APN077,Installed,Cégep de Granby,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2025-09-19,2026-09-18,True,,,False
MFS2075 - Lucina Patient Simulator,MFS2075,Installed,Cégep de Sorel-Tracy,FLEX-MFS,Lucina,Lucina,1,Canada,Active Service Contract,Active Service Contract,2025-09-18,2026-09-17,True,,,False
APN078 - Apollo Nursing Patient Simulator,APN078,Installed,Cégep de Sorel-Tracy,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2025-09-18,2026-09-17,True,,,False
APN079 - Apollo Nursing Patient Simulator,APN079,Installed,Eastern Kentucky University - Nursing,FLEX-APN,Apollo Nursing,Apollo,1,Great Lakes,Active Service Contract,Active Service Contract,2025-04-15,2026-04-14,True,37.7478572,-84.2946539,True
HPS492 - HPS Adult Anesthesia Patient Simulator,HPS492,Installed,Nova Southeastern University - Dr. Kiran C. Patel College of Allopathic Medicine Anesth Prgm (Ft. Lauderdale),FLEX-HPS10,HPS Adult,HPS Adult,1,South Florida,Active Service Contract,Active Service Contract,2025-10-01,2028-09-30,True,,,False
APP220 - Apollo Pre-Hospital Patient Simulator,APP220,Installed,University of Arkansas Fayetteville,FLEX-APH,Apollo Pre-Hospital,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-09-11,2027-09-10,True,36.0625843,-94.1574328,True
APN073 - Apollo Nursing Patient Simulator,APN073,Installed,University of Arkansas Fayetteville,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2023-09-11,2027-09-10,True,36.0625843,-94.1574328,True
APN074 - Apollo Nursing Patient Simulator,APN074,Installed,University of Arkansas Fayetteville,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2022-09-11,2027-09-10,True,36.0625843,-94.1574328,True
APN075 - Apollo Nursing Patient Simulator,APN075,Installed,University of Arkansas Fayetteville,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2022-09-11,2027-09-10,True,36.0625843,-94.1574328,True
MFS2067 - Lucina Patient Simulator,MFS2067,Installed,Gateway Technical College - Kenosha,FLEX-MFS,Lucina,Lucina,1,Northern Plains,Active Service Contract,Active Service Contract,2025-09-03,2026-08-20,True,42.5846773,-87.82122629999999,True
APP257 - Apollo Pre-Hospital Patient Simulator,APP257,Installed,Gateway Technical College - Kenosha,FLEX-APH,Apollo Pre-Hospital,Apollo,1,Northern Plains,Active Service Contract,Active Service Contract,2025-09-03,2026-08-20,True,42.5846773,-87.82122629999999,True
MFS2058 - Lucina Patient Simulator,MFS2058,Installed,Fairfield University,FLEX-MFS,Lucina,Lucina,1,New England,Active Service Contract,Active Service Contract,2025-10-27,2026-10-26,True,41.1412078,-73.2637258,True
APN091 - Apollo Nursing Patient Simulator,APN091,Installed,CEGEP de Beauce-Appalaches,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2023-10-01,2026-09-30,True,,,False
APP0246 - Apollo Pre-Hospital Patient Simulator,APP0246,Installed,HSHS St. Johns College of Nursing,FLEX-APH,Apollo Pre-Hospital,Apollo,1,Illinois,Active Service Contract,Active Service Contract,2025-08-18,2026-08-17,True,39.7990175,-89.6439575,True
APP0177 - Apollo Pre-Hospital Patient Simulator,APP0177,Installed,Mount San Antonio College,FLEX-APH,Apollo Pre-Hospital,Apollo,1,Southern California,Active Service Contract,Active Service Contract,2025-07-01,2026-06-30,True,34.0203253,-117.8659441,True
MFS2052 - Lucina Patient Simulator,MFS2052,Installed,A T Augusta Military Medical Center,FLEX-MFS,Lucina,Lucina,1,Carolinas/Virginias,Active Service Contract,Active Service Contract,2025-08-12,2026-04-11,True,38.710797,-77.1436907,True
MFS2056 - Lucina Patient Simulator,MFS2056,Installed,Modesto Junior College,FLEX-MFS,Lucina,Lucina,1,Northern California,Active Service Contract,Active Service Contract,2023-07-31,2026-07-30,True,37.73818821428571,-120.8216451142857,True
APP237 - Apollo Pre-Hospital Patient Simulator,APP237,Installed,Corewell Health,FLEX-APH,Apollo Pre-Hospital,Apollo,1,Great Lakes,Active Service Contract,Active Service Contract,2025-07-30,2026-07-29,True,42.9632425,-85.6678639,True
MFS2063 - Lucina Patient Simulator,MFS2063,Installed,Oklahoma City University,FLEX-MFS,Lucina,Lucina,1,North Texas,Active Service Contract,Active Service Contract,2025-07-31,2026-07-30,True,35.4729886,-97.5170536,True
MFS2065 - Lucina Patient Simulator,MFS2065,Installed,Oklahoma City University,FLEX-MFS,Lucina,Lucina,1,North Texas,Active Service Contract,Active Service Contract,2025-07-31,2026-07-30,True,35.4729886,-97.5170536,True
APN068 - Apollo Nursing Patient Simulator,APN068,Installed,Oklahoma City University,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-07-31,2026-07-30,True,35.4729886,-97.5170536,True
APN069 - Apollo Nursing Patient Simulator,APN069,Installed,Oklahoma City University,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-07-31,2026-07-30,True,35.4729886,-97.5170536,True
APN066 - Apollo Nursing Patient Simulator,APN066,Installed,Oklahoma City University,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-07-31,2026-07-30,True,35.4729886,-97.5170536,True
APN067 - Apollo Nursing Patient Simulator,APN067,Installed,Oklahoma City University,FLEX-APN,Apollo Nursing,Apollo,1,North Texas,Active Service Contract,Active Service Contract,2025-07-31,2026-07-30,True,35.4729886,-97.5170536,True
MFS2055 - Lucina Patient Simulator,MFS2055,Installed,Olympic College,FLEX-MFS,Lucina,Lucina,1,Pacific Northwest,Active Service Contract,Active Service Contract,2025-07-29,2026-07-28,True,47.5653663,-122.6246836,True
APN0064 - Apollo Nursing Patient Simulator,APN0064,Installed,Olympic College,FLEX-APN,Apollo Nursing,Apollo,1,Pacific Northwest,Active Service Contract,Active Service Contract,2025-07-29,2026-07-28,True,47.5653663,-122.6246836,True
MFS2053 - Lucina Patient Simulator,MFS2053,Installed,Penn State University Mont Alto,FLEX-MFS,Lucina,Lucina,1,Upstate NY/Western PA,Active Service Contract,Active Service Contract,2025-07-26,2027-07-25,True,39.8442593,-77.5583232,True
APN0060 - Apollo Nursing Patient Simulator,APN0060,Installed,Cegep de Rivière-du-Loup,FLEX-APN,Apollo Nursing,Apollo,1,Canada,Active Service Contract,Active Service Contract,2023-07-15,2026-07-14,True,,,False
APP225 - Apollo Pre-Hospital Patient Simulator,APP225,Installed,Southern Union State Community College,FLEX-APH,Apollo Pre-Hospital,Apollo,1,Gulf Coast,Active Service Contract,Active Service Contract,2025-08-12,2026-08-11,True,32.6454116,-85.3782795,True
